row_id,payload,category,needs_review,length,has_quotes,has_angle_brackets,has_path,has_cmd,priority,kb_family,char_len_computed,length_matches_computed,line_break_count,pipe_field_count_approx,space_ratio,digit_ratio,unique_char_ratio,shannon_entropy_bits,has_http_version_tail,contains_http_version_token,field_delimiter_style,quoted_csv_like_wrapping,application_injection_context,application_context_unknown_reason,percent_escape_count,percent_encoding_density,encoding_surface_class,has_double_percent_encoding,has_null_percent,has_crlf_encoded_or_literal,heuristic_pattern_band,label_consistency_flag
1771,"entrar | cheng | cazc,alear | off | Entrar HTTP/1.1",cmd,no,51,0,0,0,1,medium,cmd,51,yes,0,5,0.17647058823529413,0.0392156862745098,0.43137254901960786,4.064322038670616,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1772,entrar | cheng | escorzo | off | Entrar HTTP/1.1,cmd,no,48,0,0,0,1,medium,cmd,48,yes,0,5,0.1875,0.041666666666666664,0.4375,4.034886917514739,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1773,insertar | 6226 | Confirmar? HTTP/1.1,cmd,no,37,0,0,0,1,medium,cmd,37,yes,0,3,0.13513513513513514,0.16216216216216217,0.5945945945945946,4.247030650103631,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1774,insertar | 6226 | Confirmar/ HTTP/1.1,cmd,no,37,0,0,0,1,medium,cmd,37,yes,0,3,0.13513513513513514,0.16216216216216217,0.5675675675675675,4.192976596049577,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1775,insertar | 6226 | Confirmar HTTP/1.1,cmd,no,36,0,0,0,1,medium,cmd,36,yes,0,3,0.1388888888888889,0.16666666666666666,0.5833333333333334,4.180768321596845,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1776,insertar | 5685any%0ASet-cookie%3A+Tamper%3D1041264011025374727 | Confirmar HTTP/1.1,cmd,no,84,0,0,0,1,low,cmd,84,yes,0,3,0.05952380952380952,0.3333333333333333,0.44047619047619047,4.96043729212596,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",3,0.03571428571428571,ascii_with_percent_encoding,False,False,False,header_injection_token_evidence,pattern_supports_family
1777,insertar | 5685 | Pasar por caja/ HTTP/1.1,cmd,no,42,0,0,0,1,medium,cmd,42,yes,0,3,0.16666666666666666,0.14285714285714285,0.5238095238095238,4.124195400663521,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1778,insertar | 5685 | Confirmar HTTP/1.1,cmd,no,36,0,0,0,1,medium,cmd,36,yes,0,3,0.1388888888888889,0.16666666666666666,0.6111111111111112,4.236323877152401,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1779,"registro | norio8 | 4l7ct4ot7pi5a | Jaen | Alicante Oruna | cumby@blogsmegumi.ly','0','0','0','0');waitfor delay '0:0:15';-- | 01105274D | Calle German Monzon Gamon, 46  | Puente la Reina de Jaca | 08278 | Ciudad Real | 3246974816793870 | Registrar HTTP/1.1",sql,no,257,1,0,0,1,low,sql,257,yes,0,13,0.14785992217898833,0.1828793774319066,0.20233463035019456,5.04096617399842,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,time_based_or_delay_primitive,pattern_supports_family
1780,"registro | te?ruo6 | 4l7ct4ot7pi5a | Jaen | Alicante Oruna | cumby@blogsmegumi.ly | 01105274D | Calle German Monzon Gamon, 46  | Puente la Reina de Jaca | 08278 | Ciudad Real | 3246974816793870 | Registrar HTTP/1.1",cmd,no,214,0,0,0,1,low,cmd,214,yes,0,13,0.16822429906542055,0.1822429906542056,0.21495327102803738,4.860202203427333,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1781,"registro | norio8 | 4l7ct4ot7pi5a | Jaen | Alicante Oruna | cumby@blogsmegumi.ly | 01105274D | Calle German Monzon Gamon, 46  | Puente la Reina de Jaca | 08278 | Ciudad Real | 3246974816793870 | Registrar HTTP/1.1",cmd,no,213,0,0,0,1,low,cmd,213,yes,0,13,0.16901408450704225,0.18309859154929578,0.2112676056338028,4.836990520446796,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1782,registro | boinnard | alARgUEZ | Celinda | Alberti | moriconi@x2.com.pro | 75775962R | Enpar+antza Jose M+aria Makua 129 9B | Montesclaros | 46230 | Alicante | 7573620242761583 | Registrar HTTP/1.1,cmd,no,197,0,0,0,1,low,cmd,197,yes,0,13,0.15228426395939088,0.18274111675126903,0.23857868020304568,4.910019360445241,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1783,entrar| | kimbra | 7g1j1T8RA | on | Entrar HTTP/1.1,cmd,no,51,0,0,0,1,medium,cmd,51,yes,0,6,0.17647058823529413,0.11764705882352941,0.49019607843137253,4.181969097494146,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1784,entrar | kimbra | any%0D%0ASet-cookie%3A+Tamper%3D5765205567234876235 | on | Entrar HTTP/1.1,cmd,no,92,0,0,0,1,low,cmd,92,yes,0,5,0.09782608695652174,0.2717391304347826,0.391304347826087,4.865490287781734,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",4,0.043478260869565216,ascii_with_percent_encoding,False,False,False,header_injection_token_evidence,pattern_supports_family
1785,entrar | kimbra | 3'sp/I'ADo | on | Entrar HTTP/1.1,cmd,no,51,1,0,0,1,medium,cmd,51,yes,0,5,0.17647058823529413,0.058823529411764705,0.5098039215686274,4.306763763701994,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1786,entrar | kimbra | 7g1j1T8RA | on | Entrar HTTP/1.1,cmd,no,50,0,0,0,1,medium,cmd,50,yes,0,5,0.18,0.12,0.5,4.195783629896564,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1787,insertar | 8977'INJECTED_PARAM | Pasar por caja HTTP/1.1,cmd,no,56,1,0,0,1,medium,cmd,56,yes,0,3,0.125,0.10714285714285714,0.5892857142857143,4.722160280393908,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1788,'INJECTED_PARAM | 8977 | Pasar por caja HTTP/1.1,cmd,no,48,1,0,0,1,medium,cmd,48,yes,0,3,0.14583333333333334,0.125,0.6041666666666666,4.560769595330944,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1789,insertar | 8977 | Confirmar/ HTTP/1.1,cmd,no,37,0,0,0,1,medium,cmd,37,yes,0,3,0.13513513513513514,0.16216216216216217,0.5945945945945946,4.247030650103631,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1790,insertar | 8977 | Pasar por caja HTTP/1.1,cmd,no,41,0,0,0,1,medium,cmd,41,yes,0,3,0.17073170731707318,0.14634146341463414,0.5365853658536586,4.107280664890278,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1791,registro | jovo | 28l3ra8a | Hebelen | Fornalino Grimaldi | ozaki_wanamaker@travelzone.tel | 75981771Y | Calle San Juan Bautista De La Salle 193 6?C | Calatorao | 10191 | Burgos | 3393638948319901 | Registrar');waitfor delay '0:0:15';-- HTTP/1.1,sql,no,245,1,0,0,1,low,sql,245,yes,0,13,0.1469387755102041,0.17551020408163265,0.22857142857142856,4.965882065605738,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,time_based_or_delay_primitive,pattern_supports_family
1792,registro | jovo | 28l3ra8a | Hebelen | Fornalino Grimaldi | ozaki_wanamaker@travelzone.tel | 75981771Y | Calle San Juan Bautista De La Salle 193 6?C | Calatorao | any%3F%0ASet-cookie%3A+Tamper%3D5765205567234876235 | Burgos | 3393638948319901 | Registrar HTTP/1.1,cmd,no,263,0,0,0,1,low,cmd,263,yes,0,13,0.12927756653992395,0.21673003802281368,0.21292775665399238,5.053535476175416,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",4,0.015209125475285171,ascii_with_percent_encoding,False,False,False,header_injection_token_evidence,pattern_supports_family
1793,entrar | orel | gu/'In_ChADO | on | Entrar HTTP/1.1,cmd,no,51,1,0,0,1,medium,cmd,51,yes,0,5,0.17647058823529413,0.0392156862745098,0.5098039215686274,4.297151508884875,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1794,insertar | 1227 | Pasar por caja%3CSCRIPT%3Ealert%28%22Paros%22%29%3B%3C%2FSCRIPT%3E HTTP/1.1,cmd,no,93,0,0,0,1,low,cmd,93,yes,0,3,0.07526881720430108,0.21505376344086022,0.3548387096774194,4.589799608654393,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",10,0.10752688172043011,ascii_with_percent_encoding,False,False,False,unknown,no_keyword_pattern_matched
1795,insertar | 1227 | Confirmar/ HTTP/1.1,cmd,no,37,0,0,0,1,medium,cmd,37,yes,0,3,0.13513513513513514,0.16216216216216217,0.5675675675675675,4.17257423112624,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1796,insertar | 1227 | Pasar por caja HTTP/1.1,cmd,no,41,0,0,0,1,medium,cmd,41,yes,0,3,0.17073170731707318,0.14634146341463414,0.5121951219512195,4.0400882867887296,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1797,entrar | trevor | In67488 | off/ | Entrar HTTP/1.1,cmd,no,50,0,0,0,1,medium,cmd,50,yes,0,5,0.18,0.14,0.44,4.092878689342031,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1798,entrar | trevor | In67488 | on | Entrar HTTP/1.1,cmd,no,48,0,0,0,1,medium,cmd,48,yes,0,5,0.1875,0.14583333333333334,0.4375,3.9850877607321724,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1799,insertar | 4935 | Confirmar/ HTTP/1.1,cmd,no,37,0,0,0,1,medium,cmd,37,yes,0,3,0.13513513513513514,0.16216216216216217,0.6216216216216216,4.301084704157685,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1800,insertar | 4935 | Pasar por caja HTTP/1.1,cmd,no,41,0,0,0,1,medium,cmd,41,yes,0,3,0.17073170731707318,0.14634146341463414,0.5609756097560976,4.156061152695156,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1801,"3 | Queso Manchego | 100 | 45 | "" AND ""1""=""1 HTTP/1.1",cmd,no,53,1,0,0,1,medium,cmd,53,yes,0,5,0.22641509433962265,0.18867924528301888,0.5283018867924528,4.244350822806771,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1802,"entrar | bredfeld0 | 43tete,m638 | on | Entrar HTTP/1.1",cmd,no,55,0,0,0,1,medium,cmd,55,yes,0,5,0.16363636363636364,0.14545454545454545,0.4727272727272727,4.2812961959970615,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1803,entrar | bredfeld0 | malhumo2ada | on | Entrar HTTP/1.1,cmd,no,55,0,0,0,1,medium,cmd,55,yes,0,5,0.16363636363636364,0.07272727272727272,0.43636363636363634,4.217482105009299,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1804,insertar | 676 | Confirmar/ HTTP/1.1,cmd,no,36,0,0,0,1,medium,cmd,36,yes,0,3,0.1388888888888889,0.1388888888888889,0.5833333333333334,4.180768321596845,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1805,insertar | 676 | Confirmar HTTP/1.1,cmd,no,35,0,0,0,1,medium,cmd,35,yes,0,3,0.14285714285714285,0.14285714285714285,0.6,4.1690075748182,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1806,"registro | ping-she | 0es2278g7da | Prudencio | Graells Frigola | olmer@matchball.com.im | 75872778X | Grupo Rives Pla, 168 1?A | Castropodame | 09640 | Girona | 626498506871512A | Registrar HTTP/1.1",cmd,no,199,0,0,0,1,low,cmd,199,yes,0,13,0.1507537688442211,0.20100502512562815,0.22110552763819097,4.8878326007261945,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1807,"registro | ping-she | 0es2278g7da | Prudencio | Graells Frigola | olmer@matchball.com.im | 75872778X | Grupo Rives Pla, 168 1?A | Castropodame | 09640 | Girona | 2104052374187085 | Registrar HTTP/1.1",cmd,no,199,0,0,0,1,low,cmd,199,yes,0,13,0.1507537688442211,0.20603015075376885,0.22613065326633167,4.882789698325941,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1808,entrar | jinc??ha?o | 6r7pisonda | off | Entrar HTTP/1.1,cmd,no,56,0,0,0,1,medium,cmd,56,yes,0,5,0.16071428571428573,0.07142857142857142,0.4642857142857143,4.313627413276452,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1809,entrar | chet | 6r7pisonda | off | Entrar HTTP/1.1,cmd,no,50,0,0,0,1,medium,cmd,50,yes,0,5,0.18,0.08,0.48,4.195783629896564,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1810,insertar | 4221 | ConfirmarAND 1=1 HTTP/1.1,cmd,no,43,0,0,0,1,medium,cmd,43,yes,0,3,0.13953488372093023,0.18604651162790697,0.5813953488372093,4.330464394730848,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1811,"','0','0');waitfor delay '0:0:15';-- | 4221 | Confirmar HTTP/1.1",sql,no,64,1,0,0,1,medium,sql,64,yes,0,3,0.109375,0.1875,0.5,4.674800876357291,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,time_based_or_delay_primitive,pattern_supports_family
1812,insertar | 4221 | Pasar por caja/ HTTP/1.1,cmd,no,42,0,0,0,1,medium,cmd,42,yes,0,3,0.16666666666666666,0.14285714285714285,0.5,4.0586028410882005,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1813,insertar | 4221 | Confirmar HTTP/1.1,cmd,no,36,0,0,0,1,medium,cmd,36,yes,0,3,0.1388888888888889,0.16666666666666666,0.5833333333333334,4.1597992243145265,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1814,"entrar | heeralal0 | aprehen,di18t'e | off | Entrar HTTP/1.1",cmd,no,60,1,0,0,1,medium,cmd,60,yes,0,5,0.15,0.08333333333333333,0.4166666666666667,4.21650429556582,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1815,insertar | 6536 | Confirmarany%3F%0D%0ASet-cookie%3A+Tamper%3D1041264011025374727%0D%0A HTTP/1.1,cmd,no,96,0,0,0,1,low,cmd,96,yes,0,3,0.052083333333333336,0.3333333333333333,0.3854166666666667,4.905894371991171,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",7,0.07291666666666667,ascii_with_percent_encoding,False,False,False,header_injection_token_evidence,pattern_supports_family
1816,insertar | 6536 | Confirmar/ HTTP/1.1,cmd,no,37,0,0,0,1,medium,cmd,37,yes,0,3,0.13513513513513514,0.16216216216216217,0.5945945945945946,4.247030650103631,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1817,insertar | 6536 | Confirmar HTTP/1.1,cmd,no,36,0,0,0,1,medium,cmd,36,yes,0,3,0.1388888888888889,0.16666666666666666,0.6111111111111112,4.236323877152401,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1818,entrar | mincey | deSANiDAR | off | Entrar HTTP/1.1,cmd,no,51,0,0,0,1,medium,cmd,51,yes,0,5,0.17647058823529413,0.0392156862745098,0.5098039215686274,4.338325341632127,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1819,insertar | 4641 | Confirmar/ HTTP/1.1,cmd,no,37,0,0,0,1,medium,cmd,37,yes,0,3,0.13513513513513514,0.16216216216216217,0.5675675675675675,4.17257423112624,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1820,insertar | 4641 | Confirmar HTTP/1.1,cmd,no,36,0,0,0,1,medium,cmd,36,yes,0,3,0.1388888888888889,0.16666666666666666,0.5833333333333334,4.1597992243145265,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1821,"registro | vester1 | 20t4r4i73dA | Raidon | Arnan Osma | kim@donkr.yu | 71693604M | Pl. Carmen Conde, 19, 4F | La/yana | 17114 | Soria | 0725845143206515 | Registrar HTTP/1.1",cmd,no,174,0,0,0,1,low,cmd,174,yes,0,13,0.1724137931034483,0.23563218390804597,0.2471264367816092,4.794088601076591,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1822,"registro | vester1 | 20t4r4i73dA | Raidon | Arnan Osma | kim@donkr.yu | 71693604M | Pl. Carmen Conde, 19, 4F | Salt | 17114 | Soria | 0725845143206515 | Registrar HTTP/1.1",cmd,no,171,0,0,0,1,low,cmd,171,yes,0,13,0.17543859649122806,0.23976608187134502,0.24561403508771928,4.777555192335401,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1823,1 | Queso Manchego | 39 | 56 | + HTTP/1.1,cmd,no,41,0,0,0,1,medium,cmd,41,yes,0,5,0.24390243902439024,0.17073170731707318,0.5853658536585366,4.089889359470837,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1824,entrar | sydney | r$aToNESCA | '; DROP TABLE usuarios; SELECT * FROM datos WHERE nombre LIKE '% | Entrar HTTP/1.1,sql,no,113,1,0,0,1,low,sql,113,yes,0,5,0.17699115044247787,0.017699115044247787,0.36283185840707965,4.799569428701224,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,select_from_evidence,pattern_supports_family
1825,entrar | sydney | r$aToNESCA | off/ | Entrar HTTP/1.1,cmd,no,53,0,0,0,1,medium,cmd,53,yes,0,5,0.16981132075471697,0.03773584905660377,0.4528301886792453,4.248606718829086,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1826,entrar | sydney | r$aToNESCA | off | Entrar HTTP/1.1,cmd,no,52,0,0,0,1,medium,cmd,52,yes,0,5,0.17307692307692307,0.038461538461538464,0.46153846153846156,4.231139179796707,True,True,pipe_rich,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
1827,insertar | 916 | Pasar por caja/ HTTP/1.1,cmd,no,41,0,0,0,1,medium,cmd,41,yes,0,3,0.17073170731707318,0.12195121951219512,0.5121951219512195,4.0400882867887296,True,True,has_pipes,False,unknown,"Source CSV does not name HTTP parameters, body schema, or insertion offsets; strings appear to embed proxy/log capture (e.g. HTTP version tail) rather than a single injection-point view.",0,0.0,ascii_plain,False,False,False,unknown,no_keyword_pattern_matched
